mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__class_weight,param_actual_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04427990913391113,0.010691024921750366,0.0033872127532958984,0.0009117069353938291,{},7.689,"{'actual_estimator__class_weight': {}, 'actual_estimator__C': 7.689}",0.0,0.0,0.026845637583892617,0.013793103448275862,0.0136986301369863,0.0,0.0,0.01360544217687075,0.013793103448275862,0.0,0.00817359167943014,0.008977038363474969,3
0.05445430278778076,0.009348018515476843,0.0038892030715942383,0.0005368811424240129,balanced,8.866,"{'actual_estimator__class_weight': 'balanced', 'actual_estimator__C': 8.866}",0.46875,0.44067796610169496,0.42245989304812837,0.44686648501362397,0.4198895027624309,0.45901639344262296,0.4169014084507042,0.49056603773584906,0.47184986595174266,0.4736842105263158,0.4510661763033113,0.024418820506112368,1
0.052959012985229495,0.010046726113330075,0.003789663314819336,0.0005985910459018648,{},7.863,"{'actual_estimator__class_weight': {}, 'actual_estimator__C': 7.863}",0.0,0.0,0.026845637583892617,0.013793103448275862,0.0136986301369863,0.0,0.0,0.01360544217687075,0.013793103448275862,0.0,0.00817359167943014,0.008977038363474969,3
0.05136144161224365,0.00892780591490388,0.002793025970458984,0.0008616383839421529,balanced,9.984,"{'actual_estimator__class_weight': 'balanced', 'actual_estimator__C': 9.984}",0.46875,0.44067796610169496,0.42245989304812837,0.44686648501362397,0.4198895027624309,0.45901639344262296,0.4169014084507042,0.49056603773584906,0.47184986595174266,0.4736842105263158,0.4510661763033113,0.024418820506112368,1
