mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__class_weight,param_actual_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04241335391998291,0.010628444019736668,0.003477048873901367,0.002558870437481403,{},7.689,"{'actual_estimator__class_weight': {}, 'actual_estimator__C': 7.689}",0.0,0.0,0.026845637583892617,0.013793103448275862,0.0136986301369863,0.0,0.0,0.01360544217687075,0.013793103448275862,0.0,0.00817359167943014,0.008977038363474969,3
0.060540080070495605,0.014201001679520809,0.004057073593139648,0.0010618840792085413,balanced,8.866,"{'actual_estimator__class_weight': 'balanced', 'actual_estimator__C': 8.866}",0.46875,0.44067796610169496,0.42245989304812837,0.44686648501362397,0.4198895027624309,0.45901639344262296,0.4169014084507042,0.49056603773584906,0.47184986595174266,0.4736842105263158,0.4510661763033113,0.024418820506112368,1
0.05352561473846436,0.01073365319566419,0.004657578468322754,0.004171468011895221,{},7.863,"{'actual_estimator__class_weight': {}, 'actual_estimator__C': 7.863}",0.0,0.0,0.026845637583892617,0.013793103448275862,0.0136986301369863,0.0,0.0,0.01360544217687075,0.013793103448275862,0.0,0.00817359167943014,0.008977038363474969,3
0.06029038429260254,0.00794097112563706,0.003996372222900391,0.004247741676854697,balanced,9.984,"{'actual_estimator__class_weight': 'balanced', 'actual_estimator__C': 9.984}",0.46875,0.44067796610169496,0.42245989304812837,0.44686648501362397,0.4198895027624309,0.45901639344262296,0.4169014084507042,0.49056603773584906,0.47184986595174266,0.4736842105263158,0.4510661763033113,0.024418820506112368,1
